4.489860517047920829e-02,4.489994178435490618e-02,4.493303591597513219e-02,4.496615493872956754e-02,4.499929888161438574e-02,4.503246777377907517e-02,4.503380845584625120e-02,4.516793350036316795e-02,4.530246738322329936e-02,4.543741209545376636e-02,4.557276967112271204e-02,4.570854218965788446e-02,4.584473177833052471e-02,4.598134061492485658e-02,4.611837093060545956e-02,4.625582501299980304e-02,4.626960913631071592e-02,4.628717194400001206e-02,4.630474168854814554e-02,4.632231837492394727e-02,4.633990200811352600e-02,4.635749259312008791e-02,4.637509013496429050e-02,4.639269463868406218e-02,4.641030610933517819e-02,4.642792455199112184e-02,4.644554997174304978e-02,4.646318237370053450e-02,4.648082176299093982e-02,4.649846814476015638e-02,4.651612152417236579e-02,4.653378190641039441e-02,4.655144929667594245e-02,4.656912370018935488e-02,4.658680512219013498e-02,4.660449356795318826e-02
1.496620172349306770e-02,1.496672673607165986e-02,1.497972677147533377e-02,1.499273830073840491e-02,1.500576133816655840e-02,1.501879589813017758e-02,1.501932278940711421e-02,1.507204843869162925e-02,1.512496297908051679e-02,1.517806738729318532e-02,1.523136265838206244e-02,1.528484980667315848e-02,1.533852986677310300e-02,1.539240389465112470e-02,1.544647296880074377e-02,1.550073819148801643e-02,1.550618159442856449e-02,1.551311763545382312e-02,1.552005688814974381e-02,1.552699935489647125e-02,1.553394503808139260e-02,1.554089394009905596e-02,1.554784606335131956e-02,1.555480141024726329e-02,1.556175998320345234e-02,1.556872178464384186e-02,1.557568681699979252e-02,1.558265508271036888e-02,1.558962658422206535e-02,1.559660132398912533e-02,1.560357930447343368e-02,1.561056052814467111e-02,1.561754499748039919e-02,1.562453271496595623e-02,1.563152368309469326e-02,1.563851790437438202e-02
1.182329936155952721e+00,1.182369112911283660e+00,1.183339139124292227e+00,1.184309937597901152e+00,1.185281508934227013e+00,1.186253853736012331e+00,1.186293156660169990e+00,1.190225456251718938e+00,1.194170404422462362e+00,1.198128040947637585e+00,1.202098405690035454e+00,1.206081538597867375e+00,1.210077479702358572e+00,1.214086269115226768e+00,1.218107947025901749e+00,1.222142553698435163e+00,1.222547176653115075e+00,1.223062726793290977e+00,1.223578487945097715e+00,1.224094460192266531e+00,1.224610643618552874e+00,1.225127038307725291e+00,1.225643644343573202e+00,1.226160461809896240e+00,1.226677490790518243e+00,1.227194731369278591e+00,1.227712183630026876e+00,1.228229847656641782e+00,1.228747723533006209e+00,1.229265811343027259e+00,1.229784111170622474e+00,1.230302623099728265e+00,1.230821347214300587e+00,1.231340283598304497e+00,1.231859432335724813e+00,1.232378793511037962e+00
8.775093086355112426e-01,6.981964874333719262e-01,6.514249010310781962e-01,6.415913432710045328e-01,6.356925886620811150e-01,6.314296981595018954e-01,6.312793903310505161e-01,6.205976297253220642e-01,6.138501949398027513e-01,6.086074977381000783e-01,6.040712994133821123e-01,5.998445936909737597e-01,5.956590735327368380e-01,5.912677723477757219e-01,5.863595399134028385e-01,5.804053328198066630e-01,5.797159151341291228e-01,5.788042029025469715e-01,5.778506490768681170e-01,5.768499938561331142e-01,5.757959867759815387e-01,5.746811163102616415e-01,5.734962406776329402e-01,5.722300730748740571e-01,5.708684464896326416e-01,5.693932341076645143e-01,5.677807114727960736e-01,5.659989735890902374e-01,5.640036661501590665e-01,5.617305093457098941e-01,5.590812021609110616e-01,5.558941286034269069e-01,5.518746449650465680e-01,5.463914713624138386e-01,5.376233659128878406e-01,5.123948673899738626e-01
3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02
1.576399287838180577e-02,1.575172704068610388e-02,1.544956073217082851e-02,1.514999934331483743e-02,1.485287807080507352e-02,1.455803135566605989e-02,1.454616378980252804e-02,1.337617944267511898e-02,1.222934894450080148e-02,1.109433699566080012e-02,9.959383507844494360e-03,8.812104916458488382e-03,7.639295667130507894e-03,6.426798123628049697e-03,5.159553964984945132e-03,3.822027193575292491e-03,3.683665670370409387e-03,3.506174951364755561e-03,3.327244065775569921e-03,3.146845342410514550e-03,2.964952081680757943e-03,2.781538676012229334e-03,2.596580738329462915e-03,2.410055238836810061e-03,2.221940650300158714e-03,2.032217101993240467e-03,1.840866542409679701e-03,1.647872910856790479e-03,1.453222317849209516e-03,1.256903234336968853e-03,1.058906689544973721e-03,8.592264771954426011e-04,6.578593699139263177e-04,4.548053411256240252e-04,2.500677940655926068e-04,4.365379708307425097e-05
1.576399287838180577e-02,1.575512830542473430e-02,1.553660863896294715e-02,1.531970764730680029e-02,1.510432182378696614e-02,1.489034716068108818e-02,1.488172988790460206e-02,1.403052146024926124e-02,1.319356410241084680e-02,1.236372902826798556e-02,1.153361929161315913e-02,1.069544687833640095e-02,9.840910368852668483e-03,8.961116713642077597e-03,8.046619136986584916e-03,7.087692075144852617e-03,6.988877872781270109e-03,6.862224171203220972e-03,6.734662673392669517e-03,6.606176226450167707e-03,6.476748305834962444e-03,6.346363092103016017e-03,6.215005552765513058e-03,6.082661529410294740e-03,5.949317830211844557e-03,5.814962327934369672e-03,5.679584063488372220e-03,5.543173355112877669e-03,5.405721913129732034e-03,5.267222960287448741e-03,5.127671357552335274e-03,4.987063735197487871e-03,4.845398629058888205e-03,4.702676621518057758e-03,4.558900486964674592e-03,4.414075341203846370e-03
1.576399287838180577e-02,1.575762719380413568e-02,1.560056220313674885e-02,1.544439129921926397e-02,1.528905600965121611e-02,1.513449754803906921e-02,1.512826824569387871e-02,1.451126253438536629e-02,1.390196707556924649e-02,1.329634358283652770e-02,1.269020068376972878e-02,1.207912668706303053e-02,1.145842321093425674e-02,1.082306506548911737e-02,1.016772824294697071e-02,9.486956069767385827e-03,9.417197041899451337e-03,9.327892985778418050e-03,9.238072262662372705e-03,9.147725447377257416e-03,9.056843490927845436e-03,8.965417765149306592e-03,8.873440110310364809e-03,8.780902885749996070e-03,8.687799023616346247e-03,8.594122085768667388e-03,8.499866323872716858e-03,8.405026742729592576e-03,8.309599166805216319e-03,8.213580309965350101e-03,8.116967848333251842e-03,8.019760496178581638e-03,7.921958084757227056e-03,7.823561643847190550e-03,7.724573485829303206e-03,7.624997291986498026e-03
1.576399287838180577e-02,1.575954040521961377e-02,1.564952665070731483e-02,1.553985222021474384e-02,1.543049312070353049e-02,1.532142518836002339e-02,1.531702417587629469e-02,1.487932991927081935e-02,1.444433810189364731e-02,1.401037660117806886e-02,1.357570831213960119e-02,1.313850654061935429e-02,1.269683148065297099e-02,1.224861927237200568e-02,1.179170240219789070e-02,1.132389256565026134e-02,1.127637890575555919e-02,1.121567067193755297e-02,1.115474522944698982e-02,1.109359906964956129e-02,1.103222886701458322e-02,1.097063149920037180e-02,1.090880406843064074e-02,1.084674392419757855e-02,1.078444868731666742e-02,1.072191627536055181e-02,1.065914492947947836e-02,1.059613324262364056e-02,1.053288018915050743e-02,1.046938515581249257e-02,1.040564797408739112e-02,1.034166895380473142e-02,1.027744891802626591e-02,1.021298923906793256e-02,1.014829187558503355e-02,1.008335941055446550e-02
1.576399287838180577e-02,1.576105207843678246e-02,1.568821460928158940e-02,1.561527813310006028e-02,1.554224589980659522e-02,1.546912110170003615e-02,1.546616466392165996e-02,1.517014859374821688e-02,1.487287817207588909e-02,1.457455083789237216e-02,1.427536866048123056e-02,1.397554741256509282e-02,1.367532690364059791e-02,1.337498309015601808e-02,1.307484247864306240e-02,1.277529917968117656e-02,1.274536210682705208e-02,1.270724810297687093e-02,1.266915349949903312e-02,1.263107946255607322e-02,1.259302718886089710e-02,1.255499790635183216e-02,1.251699287484666322e-02,1.247901338667468246e-02,1.244106076727741553e-02,1.240313637577883203e-02,1.236524160551445185e-02,1.232737788451523410e-02,1.228954667594184952e-02,1.225174947845714991e-02,1.221398782653510678e-02,1.217626329069452888e-02,1.213857747764624830e-02,1.210093203035345760e-02,1.206332862798462427e-02,1.202576898571927969e-02
3.142902361933557209e-01,3.142327362560795034e-01,3.128084508217925386e-01,3.113819747721649489e-01,3.099533705794344507e-01,3.085226996321500659e-01,3.084648521727839654e-01,3.026706999845256707e-01,2.968477640233442294e-01,2.909998576239738455e-01,2.851308960142134308e-01,2.792450749516024455e-01,2.733470748991000954e-01,2.674423010316867022e-01,2.615371694088656218e-01,2.556394465813041084e-01,2.550497754083304036e-01,2.542989802618790263e-01,2.535484969907355612e-01,2.527983486696215309e-01,2.520485589838283302e-01,2.512991522427935887e-01,2.505501533932716907e-01,2.498015880320649806e-01,2.490534824181687978e-01,2.483058634842833790e-01,2.475587588475628431e-01,2.468121968194363081e-01,2.460662064144831518e-01,2.453208173580823104e-01,2.445760600928049699e-01,2.438319657833350751e-01,2.430885663196797053e-01,2.423458943186619086e-01,2.416039831232973945e-01,2.408628667992651906e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.647114577834154950e-13,-3.647114585153408882e-13,-3.647114508771710658e-13,-3.647114886610546875e-13,-3.647114886610891702e-13,-3.647114594864774330e-13,-3.647114619897700213e-13,-3.647114619897700213e-13,-3.647114583188525751e-13,-3.647114583200609838e-13,-3.647114583262997250e-13,-3.647114583262997250e-13,-3.647114917433102927e-13,-3.647114782278126462e-13,-3.647114777253060281e-13,-3.647114669637672906e-13,-3.647114876702273161e-13,-3.647114876921402818e-13,-3.647114876921402818e-13,-3.647114876921402818e-13,-3.647114876921402818e-13,-3.647114893781237472e-13,-3.647114878401303856e-13,-3.647114567500568836e-13,-3.647114559162014223e-13,-3.647114566084436031e-13,-3.647114686697903979e-13,-3.647114679846406951e-13,-3.647114719659560505e-13,-3.647114305871174159e-13,-3.647114315244351277e-13
4.489860517047920135e-02,4.490017656070422608e-02,4.493909784064787499e-02,4.497807458174005873e-02,4.501710533304832673e-02,4.505618866903469272e-02,4.505776887882795984e-02,4.521601973666711932e-02,4.537501381109741716e-02,4.553466254730795942e-02,4.569487493473520928e-02,4.585555327595799285e-02,4.601658834078872773e-02,4.617785365936695474e-02,4.633919870600086699e-02,4.650044079703549715e-02,4.651656904426317019e-02,4.653710625560506658e-02,4.655763727924723538e-02,4.657816157021218290e-02,4.659867856895156396e-02,4.661918770101985965e-02,4.663968837675742940e-02,4.666017999098366620e-02,4.668066192270420994e-02,4.670113353483278801e-02,4.672159417393108305e-02,4.674204316997053466e-02,4.676247983611642178e-02,4.678290346854085263e-02,4.680331334626540440e-02,4.682370873103876285e-02,4.684408886725471843e-02,4.686445298191078968e-02,4.688480028461711191e-02,4.690512996767658843e-02
1.496620172349306423e-02,1.496682117988251334e-02,1.498216567491012299e-02,1.499753466605400001e-02,1.501292757803878233e-02,1.502834384542693635e-02,1.502896720781959211e-02,1.509141554577114915e-02,1.515419929137200653e-02,1.521728316800022643e-02,1.528063081183347015e-02,1.534420305938839942e-02,1.540795597996296590e-02,1.547183855232379078e-02,1.553578988369343737e-02,1.559973589764211861e-02,1.560613397760779279e-02,1.561428157596852877e-02,1.562242725377927487e-02,1.563057078932120550e-02,1.563871195490017588e-02,1.564685051671215951e-02,1.565498623471253334e-02,1.566311886248936483e-02,1.567124814714234218e-02,1.567937382916763031e-02,1.568749564234992247e-02,1.569561331366343612e-02,1.570372656318181487e-02,1.571183510399980568e-02,1.571993864216689879e-02,1.572803687663515415e-02,1.573612949922337939e-02,1.574421619459782234e-02,1.575229664027321189e-02,1.576037050664267844e-02
1.182329936155952499e+00,1.182376105722905857e+00,1.183519701450054251e+00,1.184664995170293000e+00,1.185811943281750214e+00,1.186960502920137550e+00,1.187006942636065432e+00,1.191658194816621164e+00,1.196332283013539000e+00,1.201026533956714326e+00,1.205738196446706434e+00,1.210464315234710320e+00,1.215201586505564535e+00,1.219946187645612135e+00,1.224693573922897682e+00,1.229438236853191313e+00,1.229912833099410685e+00,1.230517171262661691e+00,1.231121329233431094e+00,1.231725290616982882e+00,1.232329038582925973e+00,1.232932555855498657e+00,1.233535824704137918e+00,1.234138826934350508e+00,1.234741543879005254e+00,1.235343956390064335e+00,1.235946044830853241e+00,1.236547789068988878e+00,1.237149168469970917e+00,1.237750161891642220e+00,1.238350747679534569e+00,1.238950903663258218e+00,1.239550607154100925e+00,1.240149834943840901e+00,1.240748563305061447e+00,1.241346767993587452e+00
8.775093086355112426e-01,6.981939396545278065e-01,6.513597424714157036e-01,6.414643938797219835e-01,6.355046117459336452e-01,6.311814009482040744e-01,6.310286700047709196e-01,6.201096066202276269e-01,6.131318528730484996e-01,6.076622379113045813e-01,6.028988565670093669e-01,5.984408348147436385e-01,5.940156679362130765e-01,5.893717262764847087e-01,5.841925994958473423e-01,5.779432819065751792e-01,5.772227347298782840e-01,5.762709142381106098e-01,5.752767239561620283e-01,5.742348890498231162e-01,5.731391438665349725e-01,5.719819615472261365e-01,5.707541848444493970e-01,5.694445113686034121e-01,5.680387584150472513e-01,5.665187833872298295e-01,5.648608459741298882e-01,5.630330252715720629e-01,5.609909510323987103e-01,5.586703274956729137e-01,5.559728377105326302e-01,5.527368497895814858e-01,5.486677041988529124e-01,5.431341053287596088e-01,5.343147957021846528e-01,5.090342986640983280e-01
3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02,3.330000000000000000e+02
1.576399287838185087e-02,1.575134403256775104e-02,1.543875000652443312e-02,1.512704373197357351e-02,1.481620989921301340e-02,1.450622505261232875e-02,1.449371783776764663e-02,1.325065163894803034e-02,1.201764542732576720e-02,1.079025705460410003e-02,9.563176194589210685e-03,8.330726746752861039e-03,7.087493386704510692e-03,5.829203489585370324e-03,4.554019846098471096e-03,3.264390106102786106e-03,3.134768712444290211e-03,2.969605988971061022e-03,2.804398039726528971e-03,2.639178367879960706e-03,2.473983281034698029e-03,2.308851983414385300e-03,2.143826664117370624e-03,1.978952580525922440e-03,1.814278135898060931e-03,1.649854950103779366e-03,1.485737922395998552e-03,1.321985285084869904e-03,1.158658646860436219e-03,9.958230245625094255e-04,8.335468620516054512e-04,6.719020349457863282e-04,5.109638397424299096e-04,3.508109662220219448e-04,1.915254515620812184e-04,3.319261504372295881e-05
1.576399287838185087e-02,1.575474582658856204e-02,1.552613872401911212e-02,1.529802488620242429e-02,1.507039776792598942e-02,1.484324561361404643e-02,1.483407751028213532e-02,1.392179708601476613e-02,1.301511311600361820e-02,1.211140508524962550e-02,1.120750734995576599e-02,1.030003601623900172e-02,9.385795633608416330e-03,8.462349098136737538e-03,7.528849291358498744e-03,6.587224430118656868e-03,6.492704206787171771e-03,6.372295616793156522e-03,6.251884153014150916e-03,6.131492110629078486e-03,6.011143584143969348e-03,5.890864525823610344e-03,5.770682801568095821e-03,5.650628243650046741e-03,5.530732699689376759e-03,5.411030077202718877e-03,5.291556383017171142e-03,5.172349756823564453e-03,5.053450498070285665e-03,4.934901085425358845e-03,4.816746187950581536e-03,4.699032667196348205e-03,4.581809569269046020e-03,4.465128106172254648e-03,4.349041625412005709e-03,4.233605567139745417e-03
1.576399287838185087e-02,1.575724510382834134e-02,1.559034267972948806e-02,1.542364369339096694e-02,1.525714803881715424e-02,1.509085255639082065e-02,1.508413767784379939e-02,1.441488353692093813e-02,1.374794651993020179e-02,1.308204445470347900e-02,1.241558738246996939e-02,1.174687547953494164e-02,1.107434422317046807e-02,1.039690505543978266e-02,9.714438271549538650e-03,9.028490464089499595e-03,8.959758855692143836e-03,8.872230853560409899e-03,8.784731093388727791e-03,8.697273635914142681e-03,8.609873602754860439e-03,8.522547210042630966e-03,8.435311800511484381e-03,8.348185873700423795e-03,8.261189113903402714e-03,8.174342415479488727e-03,8.087667905106194627e-03,8.001188960549949700e-03,7.914930225489766324e-03,7.828917619936837449e-03,7.743178345753909744e-03,7.657740886809004388e-03,7.572635003206967981e-03,7.487891719196913820e-03,7.403543304158887589e-03,7.319623246230705024e-03
1.576399287838185087e-02,1.575915861296504558e-02,1.563949883332024435e-02,1.551982059264469561e-02,1.540012871496820174e-02,1.528042662195428641e-02,1.527558999363319917e-02,1.479240285089597658e-02,1.430902209481149309e-02,1.382519022194158773e-02,1.334052365736365479e-02,1.285461194362089513e-02,1.236713923705391391e-02,1.187804946024992661e-02,1.138777983450830339e-02,1.089758477134842446e-02,1.084859757126001301e-02,1.078624376921033697e-02,1.072394203211301383e-02,1.066170011621052002e-02,1.059952627325382382e-02,1.053742926514781783e-02,1.047541837782751430e-02,1.041350343420774198e-02,1.035169480603601554e-02,1.029000342447264002e-02,1.022844078920560375e-02,1.016701897590296423e-02,1.010575064179530455e-02,1.004464902917218821e-02,9.983727966572082321e-03,9.923001867449942476e-03,9.862485726065687436e-03,9.802195110418916724e-03,9.742146151949468771e-03,9.682355531784720554e-03
1.576399287838185087e-02,1.576067052141873898e-02,1.567833826331788138e-02,1.559581221674640611e-02,1.551310110106285736e-02,1.543021353795505195e-02,1.542686095919519433e-02,1.509068971625897142e-02,1.475234106755720503e-02,1.441236712445070900e-02,1.407133750419323551e-02,1.372986050783695823e-02,1.338860690234453844e-02,1.304833639738386779e-02,1.270992625462387046e-02,1.237440002646658828e-02,1.234101334652351611e-02,1.229855027046460048e-02,1.225615808246306726e-02,1.221383955743234918e-02,1.217159751908016528e-02,1.212943483955191727e-02,1.208735443891672569e-02,1.204535928448513017e-02,1.200345238994326644e-02,1.196163681429439178e-02,1.191991566059279022e-02,1.187829207445349408e-02,1.183676924233301522e-02,1.179535038955567723e-02,1.175403877808273677e-02,1.171283770400574804e-02,1.167175049474418469e-02,1.163078050595235322e-02,1.158993111810498883e-02,1.154920573271628857e-02
